house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wsa,37,40.64822361796999,35.59284044699177,31.414091875102173,NA,36.83232890283167,35.818990364819236,36.75834054737964,40.67004285157771,45.966599407547335,36.99049713343282,38.282442748091604,39.3706355520198,46.26529840969694,40.57016930582007,45.711241690081664
wsa,38,38.78314078097752,34.507499704736034,32.65163486082411,NA,35.783282455424015,34.24786803509405,35.40034280117531,36.09254396436154,42.21221678351679,34.66831448349238,34.97139341006576,33.82197042410354,41.78137485013128,35.02023593610368,40.89245308856681
wsa,39,37.34099127845139,33.10535121965538,30.412155291021115,NA,34.312074394083616,32.44241634072142,33.93002686630241,36.66602054661756,42.73422194906465,33.616582521510345,35.24077328646749,35.858337432365964,43.5478505843653,34.6996923292755,42.426626258476816
wsa,40,59.756598963901,52.46276185389591,54.11214953271028,52.59548872180451,57.05850982782265,54.24747646591811,53.94157907602053,57.831967107427204,60.8209440777313,52.62699241546529,56.57589232842144,54.903455286608214,60.59810733462939,52.2068727090391,57.95424379218416
wsa,41,49.23585493220909,41.158887816421206,36.86736336943138,42.518691441370386,45.71075401730532,42.55622555410691,42.84462901080362,49.42998214250705,53.79609554627065,43.49110556325488,47.72948653456462,47.29188750638003,56.464257658378095,44.4624137756589,52.652949443975004
wsa,42,64.68623292262174,57.5712143928036,55.06370114446124,57.10001857601571,61.006301821922726,58.397857072293036,58.181354780244675,60.6391410866119,63.30219838761232,57.076757532281206,58.706313026661135,56.51905760453929,61.16190944498133,55.78899348613485,58.63536129202704
wsa,43,60.39767300512287,52.65179938169703,51.29808429118774,NA,57.722118951737386,54.89340561889697,54.851606050482914,57.03434648649368,60.321493225943875,53.609440080687065,53.971153949719344,52.21495851036085,57.545372267176376,53.26477799703245,56.39375760926634
wsa,44,63.78180039138943,55.498171553217425,56.45476454113203,NA,60.977986526824324,58.142986371823035,57.41295730814916,62.197818051998,64.64589954580023,56.80719180886389,60.1847564001518,59.50117436567361,63.798286179658724,59.84250975195484,62.99592162184783
wsa,45,60.57152205922451,53.68015822561277,100,NA,57.82410617014955,54.764016159227516,55.69734004313444,60.039993098105285,63.64408093745118,56.83208240369966,59.35387514170356,57.15442652694579,63.88174098150428,55.45723087018034,63.08029304456526
wsa,46,60.57018051026306,54.0940719564162,52.43895702132361,100,57.13290231952117,54.78827774647822,54.571321817606986,55.865808114005034,59.76623399248805,53.967957577384475,55.22156218287424,51.980652972960684,56.975405560318094,50.910804794478395,54.953284511175546
wsa,47,77.3910343422277,71.97457269466132,100,100,74.92232703099194,72.67721568218964,72.34228194258525,71.72026565193234,73.60321209246908,70.23007831700771,68.79201079464507,66.20259726695426,68.08590817563895,64.0578376220973,66.0206149806383
wsa,48,74.8348019749644,68.80437756497948,67.41967445152159,100,71.25016386720824,69.10716645655192,68.50303617002552,67.49723689101658,69.63051678960821,65.24932401874106,64.56971234278538,60.611093469221544,64.12870221007088,59.147295496496035,61.7580771426983
wsa,49,50.23194168323393,41.293359449042775,36.95074727173809,NA,47.178137995417124,43.81871590432228,44.14098106073394,50.602089605100055,55.347231327302126,45.27047163883605,47.58350367594975,49.34288002261058,57.219488983163004,47.80871195317375,53.43225227475169
wsa,50,64.61457047098253,57.26810260850741,56.311536446123725,NA,61.75501647199761,58.53489294210944,58.214111398238586,60.83157630468163,64.20370351188095,57.27258457939271,59.84916045604377,56.54722312670862,61.27930256615719,53.77682954847981,59.55483842880973
wsa,51,59.972370238800075,51.774760894212044,48.30731450622698,NA,57.25729403983244,53.90122735242549,54.25134947020285,58.14077851406554,62.79970948340512,54.9624805122366,57.92578392977463,55.22214342880556,62.7742241421877,51.3434213694276,59.1086977988407
wsa,52,63.56234591107845,57.43751593981127,57.249708586970605,55.97289448209099,58.844504001894926,56.44153216788759,56.38716839069331,54.470137329903764,59.20649898550724,53.471908867626574,49.90583593310179,48.123088445824656,55.37007718738855,45.71836312940888,53.956938316560496
wsa,53,58.98510770805967,52.222715454372505,49.41737627248863,51.27638843780448,54.34731172517441,51.94821397233487,52.21221739975383,50.886540040304226,56.29767786158341,48.903959196852874,46.016978580384816,46.769954380680446,54.776962666889574,44.78783554043278,53.28942106365119
wsa,54,60.50096625464385,53.51484043740237,52.65671417290264,52.50410665851702,56.5816229273696,54.091636805210165,54.42341549295775,55.932881673857416,60.088671640573956,52.14386402108842,49.69814305680012,50.602172119805644,57.674859237462464,51.522944926844026,56.229698801704686
wsa,55,46.574779531661484,41.58901678281523,39.56751844328023,NA,42.93024760771098,40.241793225631206,41.57790606282353,41.026689845587484,46.562300962086425,39.18567438993133,36.66961058450726,38.01738871962547,44.55074073763259,36.995911200438876,43.80362519293025
wsa,56,40.73193181446631,36.22602887308769,35.24864585318054,NA,37.31045975005849,35.21905605896939,36.43180982506158,36.323286473700115,42.26008747644181,34.83030338551906,33.15283130622652,33.2903275472731,42.236915338568146,32.062212691357644,41.668617216600865
wsa,57,37.00629650829994,32.634470387084114,31.309983796584817,NA,33.791404911479155,31.758882800070708,33.34022201228153,35.98970749612139,41.917828759934025,33.59504703929164,33.692991830121684,36.59669859384553,44.3491904883838,36.092691705708276,44.60825113268645
wsa,58,33.696319699092065,31.501495199622266,28.661015598012384,29.20615318532041,30.808238056767813,29.057925718469203,30.408657489101454,27.174755486495016,33.057217362996575,28.755510865163377,26.4776807171495,23.993926114899818,30.315966449810105,24.792979186547715,30.570997033753077
wsa,59,28.62764535350772,25.78894218631659,24.219315479267912,23.74186214735972,25.39454411862384,24.118041177510705,25.599020731326178,24.41359032995753,30.349777532395827,25.23360002395169,24.165110348713252,22.430376353094942,28.552210843451636,22.862990556274084,29.029920533161462
wsa,60,47.84357655685116,42.733159304336034,39.855929844098,39.15050466774604,43.72356660126444,41.968956720999614,43.573180420739924,43.013963291472734,48.60371760188498,42.09851308564787,40.20299396504428,40.57044160209131,48.33850216348986,41.27756230722258,47.21767264838396
wsa,61,56.73815086782377,51.127819548872175,48.37821207770518,NA,52.910274099209744,50.40382597283888,50.94361602982293,46.36107340503289,51.92539731788879,47.389016327081364,43.338943552563435,40.88418666162857,46.02708533077661,41.47631726457399,45.89412384226993
wsa,62,64.6131683264817,61.21338912133891,100,NA,61.92541434142535,60.63676332184783,62.63189629182997,61.328867565854985,65.64449754413913,62.24819379515512,59.287446683950826,58.90910860256909,65.62459715626396,59.795534890099724,65.62682155313617
wsa,63,48.003228722796756,42.73223167014279,0,NA,43.9753626200756,41.73089872442113,43.10879138802805,39.098214873855476,45.27002773698809,41.499664397353534,38.24037512339585,35.35758100598975,41.60013349167683,36.689348938219894,41.8723786853288
wsa,64,59.72222222222222,53.21979412468794,55.705832628909555,100,56.37090045390472,54.888144551369464,55.151926979025376,59.300838198875404,63.11562627403799,56.89308236654181,55.256112499903274,55.61803645981359,62.42805542879629,57.38251348388026,62.31907607251513
wsa,65,59.399616776665965,53.56297389096648,53.36332400552584,100,56.26720622395849,54.621947656262485,54.74183813574315,59.22890394132331,62.85003754086597,56.050646016227915,55.11121793633835,55.887614394730555,61.81622555775055,57.40916048324316,61.912503015832584
wsa,66,59.30217687198708,54.76420596567239,54.012673402979964,100,56.247198615303404,54.4572514543021,55.84004312232591,56.05045492142266,60.61542213731149,56.23425692695214,53.68624420401855,53.938906752411576,59.47442139665176,55.08025714632273,59.95216306156406
wsa,67,39.69393457421656,34.72982623184956,32.34810683886117,NA,38.18792893635894,35.418805967490655,36.70219319862001,41.78511705685619,46.540127914173716,36.74991891015245,40.384684265195745,41.90898483080513,48.975552160022225,40.68269358480542,49.58334836405613
wsa,68,36.06548586258686,30.980043359831004,27.143263217737353,NA,33.54133137322313,31.095558763010622,32.24219960519268,35.8536255789246,43.56771237397434,32.710875975858265,36.556985453237715,37.40540205973489,46.22244274695694,35.12804381116633,47.763762961633205
wsa,69,34.716878894608506,28.981961586211934,25.154220468217176,NA,31.609932108436595,28.68162363012088,29.669323772836492,33.19475692066908,42.346001353834254,31.327747423400215,35.63039769737401,32.48452518745911,43.44888735984889,29.902133875266934,45.55466254637319
wsa,70,45.05336617405583,36.90524880708929,33.22747670003452,35.84234391349843,41.680395387149915,38.2554883006595,38.535516034366935,44.49765440436608,50.166039000724936,39.341116348389114,43.43921551666318,45.849520788254296,53.20740346164406,43.32259327382795,49.98654745836968
wsa,71,60.98249801113763,53.42934751853319,53.16004222900676,50.82744329955434,56.783079550823125,54.150868450510956,54.03041477463201,54.78988038530751,59.782420998100505,53.63459734691143,53.5362461135657,52.25450296167949,57.855673265506965,52.45686838550158,58.284929171445356
wsa,72,42.710307932094864,38.31434287205358,36.06686046511628,36.10117749672918,40.63542017908659,38.00782981237997,39.07609841298522,42.529172526511836,48.1076219740688,39.150278125693596,42.61805514849783,45.262284884926395,51.046801275663626,44.99765329701797,52.302923111677266
wsa,73,64.36563134476651,57.885412287550295,58.40533575867819,NA,62.41120214400333,60.1171048344022,59.43798331608111,63.88408983822836,66.58970214731009,58.02499387405048,59.57549611734254,64.78685612788632,67.60900504593091,66.08622553140387,67.60762870977305
wsa,74,43.272660415517564,38.908501346722105,37.52236494245199,NA,42.140728701070024,39.92032672737012,41.223565788747166,44.89110412829125,49.53895639742673,40.33539276257723,42.29713837710702,46.5279183706523,51.813601226801865,46.20270218253204,52.546787574763655
