house,district,WSC_25,PRE_24,WSA_24,WSS_24,GOV_22,USS_22,PRE_20,GOV_18,USS_18,PRE_16,USS_16,GOV_14,PRE_12,GOV_12,USS_12
wsa,12,62.461001182956934,59.60710651952728,80.46464823241162,97.99962697006434,59.634373413079054,58.205701509223026,57.536216654773156,54.28095981213538,60.5254653997671,54.75544813586439,49.135091847330756,46.24364400663306,54.40649412108027,45.8339421899006,51.125925723374145
wsa,13,26.400913328893544,20.47917288000795,14.584602884420066,NA,18.430784197407245,13.742800403867744,15.505475986793076,-3.879221967536833,5.1343836813227846,4.078716823571227,-11.457270153468357,-23.011708242058678,-14.880358107702014,-25.09198588453189,-16.734277901220523
wsa,14,24.40340627784928,10.118108969201556,9.23113191661334,NA,14.773883184161734,11.169075746075713,9.822941235092847,3.6475095785440614,13.71148351224033,1.5789295736552023,-3.7791990150141954,-9.787630547035754,2.5116488510688653,-9.393627738948613,0.9556158416289873
wsa,15,-8.391730293205036,-12.432679605731128,-18.251995289807667,NA,-13.450860705760798,-18.971707547031215,-14.03822713244638,-30.07783874602838,-19.936512098775545,-22.175058046019064,-34.72357021811312,-46.04516795326935,-34.63230804208452,-46.6271593633512,-35.66025137170726
wsa,16,85.24665042630937,71.53342840365741,98.66830466830467,98.72943630588347,83.23414602930825,83.23754184298616,79.64714123106559,79.63063821359607,82.8524929723332,77.99207070289916,70.42727040599199,79.3120178545437,79.2294108203564,84.23406974621143,75.22228209618753
wsa,17,73.33297396366774,67.56446991404012,98.45095356884204,98.59890215346819,70.47640861200183,70.1312860582383,68.391543814518,64.83277336591325,69.8045775986617,66.51632087133741,60.87369420702754,60.63415538661228,65.28103883862725,59.523322666360315,62.08492383295903
wsa,18,71.20088095514085,66.27561627561627,64.68310415678837,98.22426263588721,69.18916236601827,68.28955797565663,67.20716799071353,63.83697994497268,68.28086973008818,66.50327964557884,58.90125715736985,60.04998924547588,66.41506558323596,60.71757260355687,62.64124641839103
wsa,19,75.52364500107969,59.77917121046893,97.61410788381743,NA,68.26495132127955,66.43816645893921,61.008325624421836,54.2750450682462,60.200270461716784,51.61055505004549,42.43375496260733,37.62363893275704,41.427016498625115,36.6037583676103,35.59457302474062
wsa,20,35.81686867009795,18.82809514009349,22.18158544390601,NA,26.367193351667456,22.73937984721434,18.382547766950275,17.431701567050332,27.091911508130366,13.97354983984016,11.395974875016018,7.016459315354295,17.365483899847806,5.8479532163742745,16.41868406610159
wsa,21,19.30897009966778,4.04651298682327,-2.817413432700172,NA,9.372222727162177,5.4057645952592495,4.635562374033631,0.28182593540252987,10.867780928219673,0.23050066099454258,-5.387760711954087,-10.179690764730465,0.7580531814852853,-8.834257586290766,0.21376088661208548
wsa,22,-2.749190655834827,-9.92666442985189,-16.12680909717436,-11.101877199843562,-10.0316490113441,-14.985576319970988,-11.122533410224905,-26.061025934516103,-14.993197278911557,-18.32631669387404,-31.127170932358318,-39.79380755371681,-29.745930025021316,-40.849403836200445,-30.572720399665766
wsa,23,37.42895965871722,28.350279613624807,25.245755138516536,27.72096895896755,29.226084026106125,24.78218176138987,27.31551204926616,8.939399100890395,19.364786789834387,17.855984010693838,1.2785970118951384,-8.91976539170914,-2.4136718270757584,-11.619051002641772,-5.4174657030626125
wsa,24,-5.5415308949111894,-9.860294117647056,-20.024619404109927,-10.825077554288004,-12.740389914287793,-18.148547563959273,-14.893789586019807,-31.240191105332006,-18.37400038573823,-23.09213522033668,-35.09100101317622,-43.76438958040122,-31.296861166224012,-43.094471826036994,-31.61798829609576
wsa,25,-6.274628681322591,-15.385323352558588,-23.51903201411646,NA,-12.890616009001654,-18.03228489948777,-15.424156417533903,-15.342564143489879,-0.004006570776071694,-15.013802622498273,-17.819854892939308,-18.196967172137978,2.050591498613935,-22.700340697561987,1.9024730550674274
wsa,26,13.803411308172064,2.6568911010963814,2.914496602628219,NA,5.5291241722516595,1.1372647617664267,3.5492396938180013,-0.12103920805775492,11.558554636482372,3.2253191328650233,-2.0202404504641613,-8.987767298533939,10.831015083205353,-12.008590339309427,7.145522917171898
wsa,27,-23.119777158774372,-29.97831586555837,-35.41970948296465,NA,-29.275013460868465,-33.930499968235814,-29.306302946347696,-33.114440363099696,-20.607335056632124,-28.7260146929201,-34.683419333477346,-38.61084276385445,-23.497335608274682,-40.44093667174348,-23.93319022621211
wsa,28,-18.926671100764885,-30.412577876413806,-32.36429832303619,-36.281154350677745,-24.991417300174984,-29.88490838019637,-27.566357531180046,-18.59789941081035,-9.980254120879122,-26.44763431119782,-23.933051419636826,-20.256503077002634,-11.930605526046673,-22.818688905106438,-8.630809649286936
wsa,29,-14.126773049645386,-27.822060719728054,-29.849312601308757,-29.270811188386432,-20.01267376925819,-26.594182770524977,-23.46835365291896,-14.952506034544971,0.08236878725070285,-21.16308111505979,-16.811167213989986,-13.38721403660278,1.5129684787217212,-20.209971490172418,1.8029117933929362
wsa,30,7.047285996655011,-4.421795374363002,-8.520179372197306,-9.577314071696092,-0.34304116493979464,-3.808723657494928,-1.0827209975506569,-2.251379701034323,4.146028251696943,-6.692764237908827,-12.614840989399296,-13.73205741626794,-5.539775907373312,-15.373025869009115,-3.8657688330023365
wsa,31,-13.376982327299864,-22.569782897651752,-26.839826839826834,NA,-18.873253150210434,-23.64481890737775,-19.713272699244648,-23.41396184984848,-10.82059088231429,-21.041886006916165,-25.61176643719938,-30.55828925441616,-14.699317997952821,-31.52242346964989,-15.068622622814692
wsa,32,-19.676909357829608,-31.269450382918844,-35.9797249992999,NA,-27.06634498370547,-30.650205720290014,-28.543055823414736,-25.02810687320776,-13.345892736494818,-27.20033583174029,-29.042176246313332,-30.108249853231587,-13.791426769607252,-28.690452297845653,-13.13715516217081
wsa,33,-20.63362732806513,-29.478168842093833,-27.20394645678021,NA,-26.82078622335094,-31.251167132408685,-27.94013706867148,-30.220870215361472,-19.85278772014344,-29.86269428666446,-33.97904443967018,-35.76983347699162,-23.782527118525078,-32.97428548489193,-21.78398971632294
wsa,34,-12.209918503088124,-19.685748598879105,-28.172725179708884,-27.075185827872883,-16.409390823998777,-21.318688080733494,-17.49539116661907,-21.016851780926853,-8.470444850700787,-21.248177311169442,-20.874716336093833,-18.796777081468218,-6.806101458073171,-21.277484714032596,-5.228970824409856
wsa,35,-22.256246937775593,-30.419364371490747,-35.51518513382333,-39.502113668388915,-28.13128386898878,-33.24666438590489,-28.641190176300974,-25.926308429765115,-9.753755610421571,-26.376650988729217,-21.46967539499936,-23.60165276755713,-6.847055316460415,-24.15851891291836,-3.174846387371777
wsa,36,-29.894360197648655,-38.18252405645989,-41.83859050866724,-39.23203916657179,-33.77341659232828,-38.0438665428306,-35.09502580947912,-28.13051823416507,-13.5081738591462,-33.15719947159842,-30.060086416419118,-23.06653727690815,-4.752537989354666,-24.98588205263633,-3.0269886312342176
wsa,37,-18.70355276406002,-28.409521404217703,-37.16695544149858,NA,-26.06528577848593,-28.352679673993574,-26.08724171859626,-18.306509830566053,-8.06541614800189,-24.474568758541714,-22.673559822747414,-21.052170868347336,-7.383277783634884,-18.731404442129268,-8.316126823099307
wsa,38,-22.42733127542369,-30.472152854405017,-34.65460725992474,NA,-28.057578048230482,-31.481656461002554,-28.657254430759988,-27.28189789789933,-15.565814933960914,-28.647507669762245,-29.113965107214153,-31.965568322806075,-16.211131523721516,-29.7328639136426,-17.66373974434567
wsa,39,-25.313709643115402,-33.274556281436084,-39.142908373677606,NA,-30.976650039760003,-35.07578772202727,-31.671475741440343,-26.150921877969967,-14.520958083832342,-30.94486602645894,-28.492909004546384,-27.960126428397768,-12.748825351374588,-30.358514515950713,-14.694846218954256
wsa,40,19.509187322727833,4.847989252650331,8.220333875730729,5.187545082952627,13.967512154675315,8.486290505325178,7.751006429129364,15.308662944841672,21.63059813638159,4.93302886903213,12.787723956211606,9.66820645540683,20.964232337849758,4.383408832416208,15.543624360093544
wsa,41,-1.5279241306638436,-17.375474238159345,-26.24538599867495,-14.947998739363378,-8.458600796294785,-14.873005535656137,-14.090851009455656,-1.1153160567762055,7.588419362365395,-12.267713730707552,-4.384799555934832,-5.345861845758037,12.77737469343257,-10.99304129342888,5.185323893075711
